ten_quan,url_goc,diem,noi_dung,user
Con Ốc Quán - Ẩm Thực Việt,https://www.foody.vn/ho-chi-minh/con-oc-quan-am-thuc-viet,7.4,"Vô tình phát hiện được quán này trong 1 lần đi ăn đồ Thái gần đó nên phải lật đật đi ăn liền, quán chuyên về các món ốc và nổi bật nhất là bún ốc và lẩu ốc💁🏼

Bún ốc (38k/tô) ở đây ăn ngon và được nấu theo đúng chuẩn của 1 bát bún ốc Hà Nội (chuẩn về mặt nguyên liệu nha), 1 tô khá là nhiều nhưng ốc hơi bị ít👍🏻 Bún dùng trong bún ốc phải là bún sợi nhỏ, ốc ngọt thịt vừa ăn, dai giòn sật sật nhưng theo cá nhân mình thì hôm mình ăn, ốc hơi bị nhỏ 1 chút (nếu so với những chỗ bán bún ốc khác mà mình từng ăn), đậu phụ rán được cắt thành từng miếng vừa ăn (thật ra là hơi bé 1 tí, chắc là đậu phụ cắt 8 rồi🤓) Nước dùng đậm đà được nêm nếm vừa ăn, có vị chua thanh từ dấm bỗng nấu cùng nước ốc luộc. Tụi mình có gọi thêm 1 bát mọc (65k) ăn kèm, mọc dai dai được nêm nếm vừa ăn, trong bát mọc có đậu phụ rán, rau và nước dùng bún ốc nữa💁🏼

Chả ốc (55k) được nêm nếm vừa miệng và nướng cháy cạnh, chả ăn dai và xốp. Chả ốc được để ngập trong bát nước dùng pha với nước mắm, dùng kèm bún và rau sống theo hơi hướng món bún chả. Tiếp theo là nem ốc (chả giò ốc, 55k) là 1 món được biến tấu từ món chả giò truyền thống với lớp vỏ giòn tan và phần nhân vừa miệng ăn dai dai sật sật nhờ thịt ốc, nhưng không được ráo dầu cho lắm👌🏻 Cuối cùng là sữa đậu nành hữu cơ nhà nấu (22k) uống ok lạ lạ và nước mơ (25k) cũng ok nhưng có hơi tí bị chua quá👌🏻

Cá nhân mình thấy đồ ăn ở đây ngon nhưng không hiểu sao quán hơi vắng. Không gian quán nhỏ nhỏ yên tĩnh và decor đơn giản, cảm giác như kiểu Hà Nội thu nhỏ í, giá cả vừa phải nhưng có điều là decor đồ ăn chưa được ổn lắm (bát bún lúc mang ra trông lèo tèo lắm, phải xóc xóc lên để nhìn cho nhiều í😂)",Hà Yumi
Con Ốc Quán - Ẩm Thực Việt,https://www.foody.vn/ho-chi-minh/con-oc-quan-am-thuc-viet,7.2,"Được người chị giới thiệu quán này bán bún ốc ăn ngon lắm, nên trưa đi ăn thử cho biết
Vị trí: quán nằm trong hẻm 150 Nguyễn trãi tấp nập qán ăn, nằm gần phía ra Lê Thị riêng nè, qẹo vô hẻm từ Nguyễn Trãi thì quán nằm bên trái nhé
Không gian: dù qán có 2 lầu nhưng khá nhỏ, bàn rộng trên 6ng thì lên lầu, còn 2-4ng thì ngồi dưới trệt được. Quán decor không quá cầu kì, nhìn cũng thoải mái thoáng đãng
Món ăn: bún ốc ngon, nước lèo vừa, chua chua, thanh thanh, hòa cùng vị ốc nhẫn nhẫn, thêm miếng rau với ớt cay nữa là bá cháy luôn đó. Đặc biệt ở đây có bún chả giò cũng ngon lắm nha, nhân chả giò có cả ốc nữa, nên ăn xậc xậc, ngon lắm nha, vỏ bánh chiên giòn rụm, k bị nát, ngon lành lắm. 
Mấy bạn nhân viên cũng nhẹ nhàng, dễ thương lắm",Chang Chang
Con Ốc Quán - Ẩm Thực Việt,https://www.foody.vn/ho-chi-minh/con-oc-quan-am-thuc-viet,7.0,Cũng đc,Vu Le
Con Ốc Quán - Ẩm Thực Việt,https://www.foody.vn/ho-chi-minh/con-oc-quan-am-thuc-viet,7.0,"Thề luôn là cũng với cái mùi vị thanh thanh của dấm bỗng, và ốc giòn, và thịt bò, và đậu rán... tôi bị quật cmnr các bác các cô các dì ạ. 
Có cần gì đâu 1 nồi lẩu ốc, 1 nhúm rau sống để nhúng, 1 nhúm đồ trong nồi lẩu... 1 miếng bún ăn chơi chơi, thế là có 1 bữa thịnh soạn. 
Nồi lẩu 4 người 3 trăm mấy, ăn kèm thêm 1 - 2 món phụ là vừa xinh... cảm thấy ko còn gì tuyệt hơn. Highly recommend bác nào muốn thử cảm giác mới!",Ha Riv
Con Ốc Quán - Ẩm Thực Việt,https://www.foody.vn/ho-chi-minh/con-oc-quan-am-thuc-viet,9.2,"Mình làm việc gần quán này nên có ghé đây ăn thử 1 lần
Không gian: quán nhỏ, xinh nhưng rất thoáng mát
Đồ ăn: mình ăn chả ram ốc, bún ốc và bún chả ốc, nói chung món nào cũng ngon. Rất hợp khẩu vị, đặc biệt chả ram rất giòn, ốc ăn sật sật ngon lắm
Mình đi 3 người ăn 3 món thấy no
Mình gọi nước chanh pha cũng ngon
Túm lại: sẽ quay lại và thử món lẩu",Hye Nguyễn
Con Ốc Quán - Ẩm Thực Việt,https://www.foody.vn/ho-chi-minh/con-oc-quan-am-thuc-viet,6.2,"Mình thấy quán này trên Foody, thấy điểm cao nên rủ cô em khám phá thử xem sao. Quán nằm trong hẻm đường Nguyễn Trãi đông đúc. Bước vào quán ta thấy rất dễ chịu, yên tĩnh, không thấy ai, chắc sớm nên nhân viên còn ở đằng sau, phải gọi mấy lần mới có người lên. Quán nhỏ, xinh xắn nhưng thoáng, cũng có thể là do có mỗi hai chị em mình thôi. Gọi 2 món là bún ốc và chả ốc. Nhìn hấp dẫn nhưng khẩu vị Nam nên cá nhân mình thấy không hợp, nước dùng của bún ốc và nước chấm nem đều ngọt, ốc xào chín quá nên ăn dai không còn vị tươi giòn nữa, nem ốc ăn tạm được vì vỏ ngoài ăn giòn nhưng thiếu vị giòn sần sật của ốc bên trong.
Rất cảm tình với không gian của quán nhưng nếu bạn là dân Bắc muốn ăn một bát bún ốc chuẩn vị Bắc thì đây không phải là lựa chọn của bạn",Anh Thu Pham
Con Ốc Quán - Ẩm Thực Việt,https://www.foody.vn/ho-chi-minh/con-oc-quan-am-thuc-viet,7.0,"Bún ốc ở quán được nấu theo kiểu miền Bắc. Lần đầu tiên mình ăn ở 1 quán trong này, cái vị chua nó k phải từ dấm, quất hay me, mà từ cà chua với dấm bỗng. Ăn nó thơm tho và xúc động lắm các mẹ ạ. 
Nói thế, nhưng nhìn hình thì có vẻ lèo tèo mấy sợi bún, chả thấy ốc đâu các mẹ nhỉ. Ấy là em thấy nta cho nhiều nước quá, với cả ko có ngệ thuật trình bày sắp đặt để tém tém ốc lên trên như ở ngoải…nhưng các mẹ cứ ăn đi, đáng đồng tiền lắm ạ
Hôm em đến thì quán hơi vắng (thấy lúc nào nó cũng vắng), nhưng đồ ăn ngon và hợp khẩu vị nên chắc chắn là em sẽ quay lại cả dẫn bạn bè em tới ăn nhé ;)",Ha Riv
Con Ốc Quán - Ẩm Thực Việt,https://www.foody.vn/ho-chi-minh/con-oc-quan-am-thuc-viet,8.0,"Mình rất hay đến ăn ở đây và cũng đã giới thiệu nhiêu bạn bè đến đây. Bún chả ốc rất ngon, đậm vị. Bún ốc thì thanh, cũng ngon nhưng nước rất mặn, lần nào mình cũng phải dặn cho ít mặn. Ngoài ra thì ko có gì để phàn nàn cả. 

Không gian quán thoáng mát sạch sẽ, giá cả cũng phải chăng. Không hiểu sao quán lúc nào cũng rất vắng khách dù đồ ăn rất ngon. 
Bạn nào thích thưởng thức bún ốc thì nên đến đây thử ngay.",Trang Nguyen
Con Ốc Quán - Ẩm Thực Việt,https://www.foody.vn/ho-chi-minh/con-oc-quan-am-thuc-viet,6.8,"Mình mới vô ăn quán này hôm qua.
Quán sạch sẽ thoáng mát, có gu riêng. Món ăn chủ yếu là ốc, hình như có mỗi 1 món bò gì đó.
Mình gọi 1 tô bún ốc, ăn thấy cũng tạm được, ko đặc sắc lắm. Ở đây họ bỏ bắp chuối nên mình ăn ko quen.
Bạn mình gọi 1 tô bún chả ốc. Cái này thì khá là đặc biệt. Cục chả to đùng, ăn khá là lạ và ngon miệng. 
Món ăn trình bày đẹp mắt, gia vị đi kèm khá ngon.
Nc uống ở đây có 1 số loại kiểu nước mát mình khá thích như nước vối, nước mơ...",Oanh Nguyễn
Con Ốc Quán - Ẩm Thực Việt,https://www.foody.vn/ho-chi-minh/con-oc-quan-am-thuc-viet,8.6,"Quán thiết kế tối giản, mộc mạc, thực đơn xoay quanh ốc như chính tên quá, được cái món nào cũng ngon, đặc biệt chả ốc và nem ốc ăn giòn giòn khá vui miệng, lẩu vị chua cay cay rất thanh ăn lạ miệng. 

Vô tình gặp a chủ quán được giới thiệu tỉ mỉ về nguyên liệu món lẩu, ốc là ốc lác (hay lát gì đó) nên thịt ngọt, giòn và mắc hơn ốc bươu, mọc được làm từ giò sống lấy tại giò chả minh châu nổi tiếng trên đường lý tự trọng nên yên tâm về chất lượng và không sợ hàn the, thịt bò là bò phi lê loại ngon và mắc được lấy trực tiếp từ lò mổ bò lúc sáng sớm, ăn thịt thấy rõ vị bò tươi, nên giá bán như thế là hợp lý cho nguyên liệu bảo đảm chất lượng, ngon và sạch. 

Chắc do mới mở nên thưa thớt khách, thêm cái nhạc trong quán rất bình yên và dễ chịu khi nghe, thêm điểm nhân viên phục vụ nhiệt tình.",Ngan Nguyen
Con Ốc Quán - Ẩm Thực Việt,https://www.foody.vn/ho-chi-minh/con-oc-quan-am-thuc-viet,7.2,"Khách thưa thớt, quán hok được trang trí nhiều nên nhìn bùn bùn, thực đơn ít xỉnh món, nghiền ngẫm qua lại có bấy nhiêu món, nên hok gọi nó thì bít gọi gì. Giá mắc, bù được chỗ là đồ làm ngon, phục vụ tận tình.",Minh Nguyen
Con Ốc Quán - Ẩm Thực Việt,https://www.foody.vn/ho-chi-minh/con-oc-quan-am-thuc-viet,7.6,"Cuối tuần mình hẹn với bạn đến quán này mà khi vô chưa thấy khách nào hết, không gian decor siêu mộc mạc luôn, cảm thấy nó trống trống sao đó.
Menu quá ít món nên xoay đi xoay lại cũng gọi vỏn vẹn vài món thôi à, tính gọi  chân giò giả cầy mà lại ko có.
2 món bún nem 55k và bún chả ốc 55k lên trước, được đặt trong xịa nhìn hay hay, nem và chả ngon, nước mắm vừa ăn.
Lẩu ốc nhỏ 225k, nhin hơi ít, bên trong có đậu hủ cắt nhỏ và cà chua, khi sôi bỏ mộc và ốc vô, rồi trụng thịt bò, nước lẩu ăn ok chứ chưa ngon.
Phục vụ rất dễ thương, mà giá tính ra cao.",Gemini Star
Con Ốc Quán - Ẩm Thực Việt,https://www.foody.vn/ho-chi-minh/con-oc-quan-am-thuc-viet,7.4,"Thấy giới thiệu trên Foody là quán đang có chương trình khuyến mãi 20% nên là nãy có rủ bạn tới ăn thử vì ốc là món ruột của mình :). Lẩu ốc gồm có đậu hủ, mộc ốc, thịt bò và ốc, rau thì có chuối cây, salad và tía tô. Ah nước lẩu có cà chua nữa, vị nước lẩu thanh và chua nhẹ và cũng đậm đà nữa. Đậu hủ với mộc ốc được làm nhỏ vừa miệng cho 1 lần dùng đũa :D, nhỏ nhỏ nhìn xinh lắm, ốc rất tươi và ngọt thịt, thịt bò thấy cắt lát dày cứ sợ là sẽ bị day và cứng nhưng trái lại mềm và ngọt lắm, thịt bò tươi. Quán trang trí mộc mạc, nhìn giản dị với bàn ghế gỗ và tường một màu xám, nhìn như thời xưa, nhưng không gian quán trông rộng rãi lắm, khá là đẹp đó. Ah, quán có nước nụ vối của người Bắc ak, nước này uống cái vị và mùi thơm như nước đắng nhưng lại ko có đắng nhá, giải khát là đúng điệu đó, thích uống mấy loại nước như vậy vì nó mát ;)
Quán nghỉ Tết từ 27 Tết, bán lại từ mùng 2
Giữ xe free.",Phạm Thị Thanh Quyên
Con Ốc Quán - Ẩm Thực Việt,https://www.foody.vn/ho-chi-minh/con-oc-quan-am-thuc-viet,7.8,"Quán mang đến ý tưởng đơn giản đến mức tối thiểu, mô phỏng theo kiểu nhà ăn ngày xưa nên bước vào quán, sẽ thấy không có nhiều đồ đạc, mộc mạc, đơn sơ, chỉ có bàn và ghế, màu sơn đơn giản, chắc không gian này không đụng hàng rồi đó. 

Menu toàn món Bắc và chuyên về ốc. Quán có món Lẩu Ốc mình thấy ngon nhất và chắc là món đinh của menu. Nước lẩu thanh, đậm đà, ăn không gây ngán vì có ốc tươi viên nhỏ vào miếng mọc, đậu hũ cũng nhỏ nhỏ, thịt bò tươi nhúng vào nước lẩu chấm với mắm gừng pha sa tế siêu ngon. Ngoài rau sống thì còn có bắp chuối nữa, mình thích ăn bắp chuối. Nói chung cái lẩu này ăn nhẹ nhàng, tốt cho sức khỏe. 

Ngoài ra còn gọi thêm bún chả ốc, bún giả cầy cũng tạm được. Thấy chả ốc ngon đó vì ốc tươi, chả nóng. Bún giả cầy ăn lạ lạ.

 Lâu lâu nếu muốn ăn uống giản dị thì đến chỗ này nè",Khoa Nguyễn
Con Ốc Quán - Ẩm Thực Việt,https://www.foody.vn/ho-chi-minh/con-oc-quan-am-thuc-viet,8.0,"Quán mới mở, chuyên về các món bắc với nguyên liệu đặc trưng là ốc như cái tên của quán. Không gian thoáng rộng, bày trí mộc mạc. Bún ốc nước đậm đà vừa ăn, ốc tươi, to và ngọt thịt. Nem ốc chiên vàng ươm, giòn giòn kế hợp với nhân ốc vừa lạ miệng lại vừa ngon, phần mem ốc để trong mẹt nhỏ trình bày cũng đẹp mắt nữa. Ấn tượng nhất phải kể đến là món lẩu ốc, bạn nào ghé nên gọi món này, quá trời ốc với mọc luôn, phần đậu được cắt nhỏ hơn nên ăn cũng không có cảm giác bị ngán, nước lẩu đậm đà, nhìn chung phần lẩu chất lượng đó. Nhân viên phuc vụ nhiệt tình chu đáo, giữ xe miễn phí.",Anh Tuấn
Quán Ăn Thanh Bình - Lê Thánh Tôn,https://www.foody.vn/ho-chi-minh/quan-an-thanh-binh-le-thanh-ton,6.8,"Quán nằm đối diện chợ Bến Thành; không gian khá nhỏ, hẹp, không nhiều chỗ ngồi lắm. Ốc nhồi thịt hấp sả bự con, nhiều thịt; miến càng cua ăn cũng ổn, khá nhiều thịt cua, miến tơi, không nhũn, nêm nếm vừa vặn. Nhưng giá khá cao, 1 đĩa miến càng cua là 150k. 3 người gọi 3 đĩa miếng càng cua, 6 con ốc nhồi và 1 ly nước mía hết hơn 600k. Quán kiểu gia đình, phục vụ bình thường.",Mai Trang
Quán Ăn Thanh Bình - Lê Thánh Tôn,https://www.foody.vn/ho-chi-minh/quan-an-thanh-binh-le-thanh-ton,2.4,"Biết quán này rất lâu đời & cũng nổi tiếng. Bán đủ thứ đồ ăn. Ghé mua Bánh Tằm Bì và Bánh Canh Cua mang về. Lúc bà chủ làm đồ ăn và cả người phụ việc cũng thấy không đeo bao tay, không khẩu trang mặc dù mùa dịch cao điểm rồi, mình hơi nghi ngờ chất lượng, nhưng nghĩ bụng thôi về nhà hâm lại chắc không sao. Nhưng y như phỏng đoán ... Táo tháo rượt chạy muốn chết luôn. Không bao giờ quay lại quán này. Đồ ăn cũng không xuất sắc so với giá bán.",Halamngoc
Quán Ăn Thanh Bình - Lê Thánh Tôn,https://www.foody.vn/ho-chi-minh/quan-an-thanh-binh-le-thanh-ton,4.4,"Đặt banh canh cua gà , now giao miến cua ga .. Lỗi do ai ??? Now and quán cần xem lai nhé",Foodee_Jzyzy0ys
Quán Ăn Thanh Bình - Lê Thánh Tôn,https://www.foody.vn/ho-chi-minh/quan-an-thanh-binh-le-thanh-ton,4.6,"Vài năm trước mình hay ăn quán này, nhưng chỉ ăn gỏi cuốn, giá tầm 12k/ gỏi, cũng hơi cao so với mặt bằng. Hôm trước đi ăn 2 tô bún mắm, 2 ly mía, 1 phần mực chiên nc mắm mà hết 500k. Giá quá cao so với chất lượng. ko bao h quay lại nữa !!!",Tra My Tong Hoang
Quán Ăn Thanh Bình - Lê Thánh Tôn,https://www.foody.vn/ho-chi-minh/quan-an-thanh-binh-le-thanh-ton,3.8,Hôm nay mình mua 2 phần về nhà. Đồ ăn khá ngon nhưng phần của bạn mình có 2 miếng ni lông. Kiểu như 2 miếng cắt ra từ phần ăn mang về cho khách ấy. Trời ơi bực mình vô cùng. Bạn mình người nước ngoài nữa chứ. Quê không biết giấu mặt vào đâu.,Hoàiii Nguyễn
Quán Ăn Thanh Bình - Lê Thánh Tôn,https://www.foody.vn/ho-chi-minh/quan-an-thanh-binh-le-thanh-ton,8.8,Quán phục vụ kiểu gia đình nên mấy bạn thích không gian và dịch vụ chuyên nghiệp chắc không thích ở đây. Nhưng được cái đồ ăn rất ngon. Càng cua bự chà bá. Khách du lịch rất hay ghé ở đây,Mỹ Duyên Nguyễn
Quán Ăn Thanh Bình - Lê Thánh Tôn,https://www.foody.vn/ho-chi-minh/quan-an-thanh-binh-le-thanh-ton,8.0,Bánh canh cua gà rất ngon,Bean Bean
Quán Ăn Thanh Bình - Lê Thánh Tôn,https://www.foody.vn/ho-chi-minh/quan-an-thanh-binh-le-thanh-ton,9.2,"Mình hay ăn ở quán lắm. Hôm nay đổi món ăn thử bánh canh cua gà. Bếp ra món khá nhanh không phải đợi lâu dù khách khá đông.
Tô bánh canh của mình nhìn rất đầy mắt và hấp dẫn: có 4 cái càng cua và thịt gà ta xé nhỏ dai giòn ăn rất ngon miệng.
Phục vụ nhanh, không gian thoáng mát sạch sẽ.",Vân Võ
Quán Ăn Thanh Bình - Lê Thánh Tôn,https://www.foody.vn/ho-chi-minh/quan-an-thanh-binh-le-thanh-ton,8.8,"Mình được bạn dẫn ghé đây ăn sáng. 
Vào quán nhìn menu chóng mặt luôn. Rất rất nhiều món từ nước cho tới khô nhé. Các loại bánh đặc sản ngon lắm nhé. Ở đây rất phù hợp cho du khách hoặc các bạn mới vào sài gòn vì nơi đây có bán đầy đủ các loại đặc sản miền Nam luôn. 
Đồ ăn làm rất hợp khẩu vị. Vừa ăn. Mình bị kết bánh ít trần ở đây <3",Kim Trang
