ten_quan,url_goc,diem,noi_dung,user
The Coffee House - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/the-coffee-house-cach-mang-thang-8,6.4,"Menu và nhân viên phục vụ thì không có gì để bàn rồi. Rất OK nhưng còn nhân viên giữ xe thì không hài lòng chút nào.
Mình đi 3 người và đi 3 xe máy khác nhau. Nhân viên giữ xe không những nói chuyện không lịch sự mà còn chọc ghẹo khách nữa, lúc dắt xe ra mình cũng có nhờ dắt qua hướng bên phải vì mình đi hướng này vậy mà vẫn dắt xe qua phía bên trái xong còn bảo tự quay đầu xe lại đi >""<.
Đã vậy chìa khóa xe còn vất xuống dưới đường, mình phải ngồi chồm hổm (dù mặc váy) để lọ mọ tìm chìa khóa xe, bên coffee house làm ơn mua cái rổ hoặc khay để trên cao cho tiện lấy chìa khóa giùm nha. Bất tiện quá đi.",Cẩm Tú Nguyễn
The Coffee House - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/the-coffee-house-cach-mang-thang-8,6.6,"Vị trí ở mặt tiền đường cmt8 nên dễ tìm. Giữ xe miễn phí, nhân viên giữ xe hơi nhoi nhoi nên thấy ko ưng tí haha. Nhân viên phục vụ bình thường, ko thân thiện nhiệt tình mấy nhưng cũng ổn. Mình order matcha latte là 52k. Theo mình thì k mấy gì ngon. Những món ice blended ổn hơn. Không gian rộng rãi nhiều chỗ ngồi, trang trí quán tạo cảm giác dễ chịu. Đi vào giờ chiều nên hơi đông nhưng chủ yếu là người đi làm hoặc đến học bài nên ko ồn, ngồi nc thoải mái hơn. Có dịp sẽ ghé lại.",Truc Nguyen
The Coffee House - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/the-coffee-house-cach-mang-thang-8,8.2,"Đến quán vào sáng chủ nhật. 
- vừa tới quán gặp anh bảo vệ là muốn vô rồi. Nói chuyện lịch sự. Vui vẻ với khách. Lúc đợi lấy xe đứng nói chuyện với tụi mình cũng vui lắm. Vô trong thì mát mẻ. Decor cũng bình thường. Trên lầu thì decor đẹp hơn. Có cái bàn ở giữa có mấy bịch cà phê tràn ra. Nhìn đẹp lắm. Mát lạnh phà phà. Nhân viên có 2 chị khá xinh. Nhân viên order thì bình thường. 
- về phần đồ uống. Cappuccino làm nhạt quá không thơm mùi cà phê. Phải xin thêm nước đường. Cà phê sữa bình thường. Có đá làm từ cà phê ngậm cũng vui. Black tea hơi ngọt so với chi nhánh khác. Bọt kem ko mặn. Ly còn lại mình quên tên rồi nên không review được.",Ngọc Hoà Lê
The Coffee House - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/the-coffee-house-cach-mang-thang-8,4.8,"Mình đến được 2 lần. Mấy anh giữ xe rất vui vẻ. Vị coffee cũng khá đậm đà, nhưng nội thất của quán có vẻ đã xuống cấp, ghế sofa bị rách tùm lum. Vì khoảng bàn giữa không có ổ điện nên nhân viên phải kéo ổ điện cho khách nên nhìn xuống sàn dây điện chằng chịt.",Joan Grace
The Coffee House - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/the-coffee-house-cach-mang-thang-8,8.4,"Quán khá dễ tìm. Nhân viên giữ xe vui vẻ, nói chung ổn. Anh tính tiền cực kì đẹp trai :))x quán mát mẻ, không gian tốt, sẽ ghé quán dài dài",Duyên
The Coffee House - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/the-coffee-house-cach-mang-thang-8,6.8,"Mỗi lầm ghé TCH là mình lại gọi trà đào, đơn giản vì thích uống trà đào ở đây nhất... Lần đầu ghé chi nhánh này thấy ko được thích bằng mấy chi nhánh khác do ở đây khá đông, nên khá ồn, ko tìm được chổ ngồi để thư giản... điểm cộng là nhân viên ở đây khá dễ thương và nhiệt tình
-----> nhìn chung sẽ ghé ủng hộ TCH nhưng ở mấy chi nhánh khác ít khách hơn....",Bell Tran
The Coffee House - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/the-coffee-house-cach-mang-thang-8,6.8,Ghé quán vào một buổi tối với tông chủ đạo tối màu cảm thấy thật say sưa ^^ Thường khi đến quán mình gọi Green tea tiramisu và Matcha ice blended. Bánh chưa bao giờ làm mình thất vọng cả - mềm dẻo vừa đủ. Tuy nhiên Matcha thì vị trà xanh hơi nhạt.,Đoan Đỏ
The Coffee House - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/the-coffee-house-cach-mang-thang-8,8.0,"Không gian okie hơi nhỏ nhưng view nhìn cũng đẹp, gửi xe gửi lun cả chìa khóa xe ( hơi lạ ), người giữ xe nhiệt tình dắt xe giúp. Đồ uống ngon chất lượng hợp giá tiền riêng phần trà đào có bỏ sả mình ko thích cho lắm ><",Nhi Mẫn
The Coffee House - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/the-coffee-house-cach-mang-thang-8,6.4,"Một điểm trừ duy nhất đối với mình là phục vụ
1. Xem ra quán khá ít phục vụ. Hoài k thấy 1 em tới khu vực mình
2. Bảo vệ giữ xe thì mặc áo k cài cúc ngực. Nhìn phản cảm.
Còn lại đồ uống và decor nice.",Bich Tran
The Coffee House - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/the-coffee-house-cach-mang-thang-8,6.2,"Ngay vòng xoay 3/2 cách mạng tháng tám quán khá to và dễ kiếm.
Quán có không gian thoải mái, ấm cúng, nhiều kiểu bàn ghế đa dạng tha hồ lựa chọn nếu không phải giờ cao điểm. ^^
Mình ghé nhiều cửa hàng coffee house rồi nên thấy nước ở đây pha không được ngon, cứ nhạt nhạt soda gừng mà không hề có hương vị gừng, puding ăn ngon nhưng bỏ lọ nhỏ múc hơi khó. Xét về giá thì không rẻ nhưng chất lượng vậy thì không ổn. Ly nước 39k, puding 19k.
Quán có bán những bình nước giữ nhiệt, ly sứ nhìn rất đẹp. Tủ bánh có nhiều loại bánh bắt mắt.",Hạ Minh
The Coffee House - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/the-coffee-house-cach-mang-thang-8,7.2,"Trà đào cam xả ngon quá, uống vừa thơm, lúc đầu thấy lạ lạ mà càng uống càng thấy ngon, ly nhỏ 38k (2 miếng đào) uống no luôn, k cần đến ly to 55k
Không gian rộng rãi, thoáng mát, bàn ghế để cách xa nhau nên ngồi thoải mái.
Nv pv cũng dễ thương , nhiệt tình",Thanh Mai
The Coffee House - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/the-coffee-house-cach-mang-thang-8,6.0,"Nước mắc, matcha đá xay ngon
Không gian bình thường, ghế ngồi ko mấy thoải mái,
Nhân viên order nữ dth, nhân viên bưng nước nam mặt hầm hầm như ai ăn hết của.",Richard Nguyen
The Coffee House - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/the-coffee-house-cach-mang-thang-8,7.6,"Trà đào cam sả ở the coffee house là quá nổi tiếng rùi 😊😊😊 38k/ ly nhỏ, mà uống no căng, vô cùng chất lượng.
Mình tới chi nhánh CMT8 này của the coffee house lần đầu tiên, thấy không khí cũng tương tự các chi nhánh khác: không gian thoải mái với mà đen nâu chủ đạo, bàn ghế dễ ngồi, nhân viên nhiệt tình, lau dọn thường xuyên. Hôm nay các bạn cho đường hơi quá tay hay sao mà trà đào cam sả hơi ngọt tí nhưng cũng ko sao :) sẽ còn ủng hộ the coffee house lâu dài.",Phuong Dung Mai
The Coffee House - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/the-coffee-house-cach-mang-thang-8,8.4,Dù đi uống ở đâu đi nửa thì chỉ thích uống matcha đá xay ở the coffee house thôi bởi vì lớp kem whipping cream trên đó ít quán nào sử dụng béo béo ngon tuyệt... Cỡ rài cứ đi uống matcha một mình vậy hoài 😍,Hiển Vinh Võ
The Coffee House - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/the-coffee-house-cach-mang-thang-8,8.6,"Coffee house giờ đã trở thành thương hiệu cafe quen thuộc với giới trẻ nên chắc mình kh cần giới thiệu nhiều về quán nhé . Mình thường xuyên ghé quán nên chỉ nói lên vài cảm nhận thôi nhé 
Các hệ thống cửa hàng của coffee house đều nằm ở mặt tiền của các con đường trên thành phố nên bọn mình kh sợ phải đi đâu xa để tìm quán 😊 Search foody thì ra ngay các chi nhánh của Coffee House ở các quận rồi nhé 📱
Menu nước uống ở coffee house rất đa dạng , nhiều mức giá dễ dàng cho các bạn lựa chọn ( quán còn có món trà đào là signature nữa chứ 😘) Giá cả thì so mặt bằng ở các quán trung tâm khác thì cũng dễ chịu rồi nhe 😜
Không gian : phong cách hiện đại , trẻ trung nhưng cũng kh kém phần sang trọng nha 😉Các dịp lễ ,tết hoặc cách một thời gian mình thấy bên Coffee House cũng trang trí lại ở quán hoặc đưa ra nhiều món mới giúp khách hàng kh cảm thấy nhàm chán 😆
Nhân viên : phục vụ nhanh nhẹn
Theo mình thì khi các bạn muốn ghé một quán cafe nào đó cùng nhóm bạn bè , đồng nghiệp hay "" nửa kia"" thì có thể cân nhắc đến hệ thống của Coffee House 😉",Choco
The Coffee House - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/the-coffee-house-cach-mang-thang-8,7.0,"The Coffee House , nơi luôn đông đúc và nhộn nhịp, phải nói là rất nhộn nhịp!!! Mình đã chạy ngang quán rất nhiều lần, ở nhiều địa điểm khác nhau, nhưng nơi nào cũng đông cả. Có vẻ The Coffee House đã chiếm được lòng của rất nhiều bạn trẻ đây mà, trong đó chắc cũng có mình nữa. Đến với The Coffee House, mình luôn cảm nhận được sự năng động và gần gủi bởi lối thiết kế không gian vô cùng hiện đại, về phục vụ thì dễ thương hết sức, món nước thì tuyệt vời. Không có gì để chê cả, vì vậy nơi đây luôn là sự lựa chọn hàng đầu của mình mỗi khi muốn tụ tập cùng đám bạn.",Mạch Trà
The Coffee House - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/the-coffee-house-cach-mang-thang-8,7.0,"Trước h thật sự thì không chuộng The Coffee House lắm vì nước pha hơi nhạt và giá khá cao :P Bữa nay có hẹn nên ghé uống nước, order thử món Black tea macchiato, món này ok, khá ngon tuy không bằng Koi nhưng tính ra chất lượng ổn, 38k/ly. Phần milk foam mình rất thích, mặn nhẹ. Ly trà vừa uống, không phải add thêm gì vô. :)) 
Mới đầu mang ra mình hơi bất ngờ là ly giấy, tưởng order nhầm trà nóng, nhưng chạm vào thì thấy đá lạnh, haha, ngộ thiệt. :v 
Bánh coffee mousse 35k ok, bánh thơm mùi coffee, không quá ngọt gắt, mềm. ^.^
Nhân viên nhanh nhẹn, lịch sự. Bảo vệ cũng khá chu đáo. Lần này quay lại tương đối hài lòng :D",Minh Trang Truong Thi
The Coffee House - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/the-coffee-house-cach-mang-thang-8,8.0,"Quán nằm gần vòng xoay dân chủ , rất dễ tìm. M uống thử loại macchiato , rất ngon, lớp kem dày, chắc cũng gần nửa ly, béo, không quá ngọt, ly bằng giấy rất dễ thương . Loại black tea (38k) ít ngọt hơn loại kia (42k) , hương hơi giống nhau. Nói chung là rất rất thích. Không gian tạm, thích hợp cho học nhóm, làm việc, đặc biệt là nhạc mở rất hay, không quá to, rất thoải mái để học :) nhân viên thân thiện .",Tạ An An
The Coffee House - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/the-coffee-house-cach-mang-thang-8,7.0,"Không gian ở The Coffee House khá thoải mái, lúc đông thì hơi ồn ào xíu. Còn về thức uống thì thật sự với mình không ngon, nhạt nhẽo lắm 💤
The Coffee House khá giống các quán cafe khác, bạn có thể thuận tiện ghé vào store nào gần với mình nhất. Dịch vụ cũng tạm được vì sau khi lấy thức uống sau thì hầu như tự phục vụ cả. Về giá cả thì hơi mắc (cũng vì chất lượng với mình không được ngon :/ ). Mình hài lòng hơn khi cũng xấp xỉ số tiền đó để xếp hàng order 1 ly trà Phúc Long, hay gấp 2-3 lần để ngồi thoải mái ở Starbuck.
Mỗi lần hẹn nhóm bạn mà sợ mấy quán kia đông không có chỗ ngồi mới chọn ở đây, thiệt tình bình thường không khi nào ghé đây chỉ vì yêu thích món nước nào 😔",Fall Fin
The Coffee House - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/the-coffee-house-cach-mang-thang-8,8.0,"Mọi thứ điều tốt. Nước ngon, phục vụ tốt, nhạc hay, giá cả thì hơi mắc so với sinh viên nhưng lâu lâu vào thì ok . Nói chunh rất thích quán này 👌👌👌",Tu Trang Tran Hoang
The Coffee House - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/the-coffee-house-cach-mang-thang-8,5.4,"- Vị trí: nằm ngay đầu ngã 6 nên dễ thấy tuy nhiên hơi khó vòng vô. Trc khi đi cũng có đọc vài review là gửi xe ở đây hay bị nv lấy xe làm gì đó. Hôm mình đi cũng bảo mình đưa chìa khoá để dắt xe nhưng mình ko đưa, ban đầu mình để xe ngay trước quán lúc về thì thấy xe dắt sang góc trước cửa nhà kế bên tối tăm k ai coi. Về điểm này nên quán mất điểm rồi cũng vì lý do này mình sẽ k quay lại chi nhánh này nữa.
- Không gian: cũng khá rộng, nói chung là view đẹp, ở trên lầu ra ban công ngồi ngắm xe cũng khá thú vị.
- Nhân viên: bình thường, lâu lâu đc gặp mấy a nhân viên đẹp trai nữa:)))) 
- Đồ uống: Khá là bth so với giá tiền, trà đào cam sả cá nhân mình thấy nhạt nhẽo k ngon tí nào luôn ấy.. Nchung uống cho có mùi cho biết chứ thật ra thấy quá là bình thường!
- Giá: Mắc so với mặt bằng chung. Dở hơn so với nhiều nơi.",Yến Nguyễn
The Coffee House - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/the-coffee-house-cach-mang-thang-8,8.6,"Đi riết thấy TCH có phong cách bụi bụi mà năng động, nhưng mỗi chỗ mỗi khác, chỗ này kết hợp vừa không gian xanh vừa tiện dụng, giới văn phòng siêu đông, có bàn ngoài trời, phục vụ ổn, điểm trừ duy nhất giữ xe siêu chật và đợi dắt lâu giữa trưa nắng nóng. Giờ cao điểm thường xuyên hết chỗ bên đây và Cao Thắng, nhiều khi phải chạy ra Lê Duẩn. Nước vẫn pha ngon nhấ là trà đào cam sã, matcha ok",Nick Nguyễn
The Coffee House - Cách Mạng Tháng 8,https://www.foody.vn/ho-chi-minh/the-coffee-house-cach-mang-thang-8,6.8,"Đi uống cafe mà quên ko chụp ly cafe hic. Đồ ăn đồ uống bình thường, không gian khá đẹp, có khu máy lạnh, khu ngoài trời, khu hút thuốc. Nói chung bất quá mới đi thôi chứ coffee house đồ uống bình thường và ko phong phú lắm.",Ngan Tran
